ID_A,ID,Title,Body,Moderation state
3026,23001,Падрабязней пра фізічнае развіццё ў першыя 6 месяцаў — маса цела адпавядае яго даўжыні/росту,"Цудоўна! Ваша дзіця добра расце, яго вага гарманіруе з яго даўжынёй цела/ростам. Працягвайце выконваць рэкамендацыі па аптымальным харчаванні, фізічнай актыўнасці і сне. Сачыце за агульным і фізічным развіццём вашага дзіцяці.",Draft
3031,23002,Падрабязней пра фізічнае развіццё ў 7–9 месяцаў — маса цела адпавядае яго даўжыні/росту,"Цудоўна! Ваша дзіця добра расце, а яго вага гарманіруе з даўжынёй цела/ростам. Працягвайце выконваць рэкамендацыі па аптымальным харчаванні, фізічнай актыўнасці і сне. Сачыце за агульным і фізічным развіццём вашага дзіцяці.",Draft
3036,23003,Падрабязней пра фізічнае развіццё ў 10–12 месяцаў — маса цела адпавядае яго даўжыні/росту,"Цудоўна! Ваша дзіця добра расце, а яго вага гарманіруе з даўжынёй цела/ростам. Працягвайце выконваць рэкамендацыі па аптымальным харчаванні, фізічнай актыўнасці і сне. Сачыце за агульным і фізічным развіццём вашага дзіцяці.",Draft
3041,23004,Падрабязней пра фізічнае развіццё ў 13–24 месяцы — маса цела адпавядае яго даўжыні/росту,"Цудоўна! Ваша дзіця добра расце, яго вага гарманіруе з даўжынёй цела/ростам. Працягвайце выконваць рэкамендацыі па аптымальным харчаванні, фізічнай актыўнасці і сне. Сачыце за агульным і фізічным развіццём вашага дзіцяці.",Draft
3046,23005,Падрабязней пра фізічнае развіццё ў 25–60 месяцаў — маса цела адпавядае росту,"Цудоўна! Ваша дзіця добра расце, яго вага гарманіруе з ростам. Працягвайце выконваць рэкамендацыі па аптымальным харчаванні, фізічнай актыўнасці і сне. Сачыце за агульным і фізічным развіццём вашага дзіцяці.",Draft
3051,23006,Падрабязней пра фізічнае развіццё ў першыя 6 месяцаў — рызыка ўмеранага дэфіцыту масы цела,"Увага! Ваша дзіця пахудзела (ці не набірае вагу), у яго назіраецца ўмераны недабор масы цела ў адносінах да яго даўжыні/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці дыярэя, некаторыя іншыя хранічныя хваробы, недастатковае ці незбалансаванае харчаванне, змена ўмоў догляду, бліжэйшага акружэння (уздзеянне знешніх фактараў) і г. д. Абавязкова звярніцеся да педыятра, каб выявіць дакладную прычыну, адкарэкціраваць харчаванне і вызначыць дынаміку далейшага назірання за агульным і фізічным развіццём вашага дзіцяці.",Draft
3056,23007,Падрабязней пра фізічнае развіццё ў 7–9 месяцаў — рызыка ўмеранага дэфіцыту масы цела,"Увага! Ваша дзіця пахудзела (ці не набірае вагу), у яго назіраецца ўмераны недабор масы цела ў адносінах да яго даўжыні/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці дыярэя, некаторыя іншыя хранічныя хваробы, недастатковае ці незбалансаванае харчаванне, змена ўмоў догляду за дзіцем, бліжэйшага акружэння (уздзеянне знешніх фактараў) і г. д. Абавязкова звярніцеся да педыятра, каб выявіць дакладную прычыну, адкарэкціраваць харчаванне і вызначыць дынаміку далейшага назірання за агульным і фізічным развіццём вашага дзіцяці.",Draft
3061,23008,Падрабязней пра фізічнае развіццё ў 10–12 месяцаў — рызыка ўмеранага дэфіцыту масы цела,"Увага! Ваша дзіця пахудзела(ці не набірае вагу), у яго назіраецца ўмераны недабор масы цела ў адносінах да яго даўжыні/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці дыярэя, некаторыя іншыя хранічныя хваробы, недастатковае ці незбалансаванае харчаванне, змена ўмоў догляду за дзіцем, бліжэйшага акружэння (уздзеянне знешніх фактараў) і г. д. Абавязкова звярніцеся да педыятра, каб выявіць дакладную прычыну, адкарэкціраваць харчаванне і вызначыць дынаміку далейшага назірання за агульным і фізічным развіццём вашага дзіцяці.",Draft
3066,23009,Падрабязней пра фізічнае развіццё ў 13–24 месяцы — рызыка ўмеранага дэфіцыту масы цела,"Увага! Ваша дзіця пахудзела (ці не набірае вагу), у яго назіраецца ўмераны недабор масы цела ў адносінах да яго даўжыні/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці дыярэя, некаторыя іншыя хранічныя хваробы, недастатковае ці незбалансаванае харчаванне, змена ўмоў догляду за дзіцем, бліжэйшага акружэння (уздзеянне знешніх фактараў) і г. д. Абавязкова звярніцеся да педыятра, каб выявіць дакладную прычыну, адкарэкціраваць харчаванне і вызначыць дынаміку далейшага назірання за агульным і фізічным развіццём вашага дзіцяці.",Draft
3071,23010,Падрабязней пра фізічнае развіццё ў 25–60 месяцаў — рызыка ўмеранага дэфіцыту масы цела,"Увага! Ваша дзіця пахудзела (ці не набірае вагу), у яго назіраецца ўмераны недабор масы цела ў адносінах да яго росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці дыярэя, некаторыя іншыя хранічныя хваробы, недастатковае ці незбалансаванае харчаванне, змена ўмоў догляду за дзіцем, бліжэйшага акружэння (уздзеянне знешніх фактараў) і г. д. Абавязкова звярніцеся да педыятра, каб выявіць дакладную прычыну, адкарэкціраваць харчаванне і вызначыць дынаміку далейшага назірання за агульным і фізічным развіццём вашага дзіцяці.",Draft
3076,23011,Падрабязней пра фізічнае развіццё ў першыя 6 месяцаў — моцна заўважны дэфіцыт масы цела,"Увага! У вашага дзіцяці сур’ёзны недабор вагі адносна даўжыні цела/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці працяглая дыярэя, іншыя хранічныя метабалічныя хваробы, недастатковае ці незбалансаванае харчаванне, змены умоў догляду, бліжэйшага акружэння (уздзеянне іншых фактараў) і г. д. Тэрмінова пракансультуйцеся з педыятрам, каб вызначыць дакладную прычыну і прыняць адпаведныя меры — спыніць і кампенсаваць страту вагі.",Draft
3081,23012,Падрабязней пра фізічнае развіццё ў 7–9 месяцаў — моцна заўважны дэфіцыт масы цела,"Увага! У вашага дзіцяці сур’ёзны недабор вагі адносна даўжыні цела/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці працяглая дыярэя, іншыя хранічныя метабалічныя хваробы, недастатковае ці незбалансаванае харчаванне, змены умоў догляду, бліжэйшага акружэння (уздзеянне іншых фактараў) і г. д. Тэрмінова пракансультуйцеся з педыятрам, каб вызначыць дакладную прычыну і прыняць адпаведныя меры — спыніць і кампенсаваць страту вагі.",Draft
3086,23013,Падрабязней пра фізічнае развіццё ў 10–12 месяцаў — моцна заўважны дэфіцыт масы цела,"Увага! У вашага дзіцяці сур’ёзны недабор вагі адносна даўжыні цела/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці працяглая дыярэя, іншыя хранічныя метабалічныя хваробы, недастатковае ці незбалансаванае харчаванне, змены умоў догляду, бліжэйшага акружэння (уздзеянне іншых фактараў) і г. д. Тэрмінова пракансультуйцеся з педыятрам, каб вызначыць дакладную прычыну і прыняць адпаведныя меры — спыніць і кампенсаваць страту вагі.",Draft
3091,23014,Падрабязней пра фізічнае развіццё ў 13–24 месяцы — моцна заўважны дэфіцыт масы цела,"Увага! У вашага дзіцяці сур’ёзны недабор вагі адносна даўжыні цела/росту. Гэта сітуацыя магла сфарміравацца ў апошнія некалькі тыдняў. Пастарайцеся высветліць яе магчымыя прычыны: перанесенае інфекцыйнае захворванне ці працяглая дыярэя, іншыя хранічныя метабалічныя хваробы, недастатковае ці незбалансаванае харчаванне, змены умоў догляду, бліжэйшага акружэння (уздзеянне іншых фактараў) і г. д. Тэрмінова пракансультуйцеся з педыятрам, каб вызначыць дакладную прычыну і прыняць адпаведныя меры — спыніць і кампенсаваць страту вагі.",Draft
